5
10
10
12
12
19
13
19
19
21
22
30
30
26
27
35
3
34
5
12
0
18
0
13
38
18
10
23
25
0
33
19
9
30
39
26
14
7
21
33
23
24
36
30
1
26
34
13
7
20
0
12
34
11
30
19
4
19
26
1
28
8
11
29
33
33
12
38
3
15
23
2
25
13
31
29
15
8
33
18
21
38
1
18
24
29
8
10
32
11
22
39
15
7
22
36
0
16
5
11
23
15
1
17
20
3
28
24
8
26
33
29
16
37
37
31
1
26
23
8
28
15
0
32
5
18
25
13
27
8
38
31
5
20
34
10
27
36
0
12
34
4
11
6
21
12
0
18
29
6
19
24
32
13
32
23
25
39
0
21
28
5
31
13
35
3
10
3
19
2
14
6
23
11
25
14
6
16
21
33
25
18
27
20
1
30
6
10
7
9
5
19
19
13
13
24
27
22
19
36
31
5
24
37
4
38
29
15
2
16
36
20
22
5
37
26
29
11
2
30
17
9
23
0
10
16
5
27
15
21
36
21
0
27
22
31
31
35
5
34
12
3
36
10
3
18
8
24
20
3
16
5
32
29
12
38
23
33
31
2
18
4
30
8
1
11
11
4
20
28
18
35
22
33
38
5
24
2
37
9
12
15
20
11
6
23
20
28
26
34
28
36
18
2
33
2
25
17
30
9
15
9
20
30
25
25
4
30
0
17
19
9
38
1
36
24
10
5
10
14
1
29
20
16
17
27
24
33
32
9
22
28
2
1
38
11
9
5
17
9
8
2
12
15
7
13
7
19
20
27
21
23
24
17
34
32
24
2
30
35
37
4
31
9
16
2
12
6
23
13
31
25
21
22
2
38
4
29
39
29
11
2
35
18
21
6
9
28
30
8
13
32
8
18
17
20
38
24
25
32
29
11
5
39
0
18
0
24
9
10
7
20
20
19
29
23
29
39
23
1
35
11
9
31
32
39
15
28
21
5
1
17
7
0
22
15
5
3
22
13
6
18
29
33
9
26
13
38
23
31
29
38
31
8
12
0
19
6
12
8
18
29
25
14
37
35
28
5
23
34
33
38
10
36
4
12
9
17
20
38
34
28
31
10
39
13
6
26
13
20
26
19
0
22
35
4
31
8
5
7
10
14
19
14
24
11
27
24
26
19
33
28
37
35
4
35
38
9
38
5
14
16
6
15
22
23
31
14
5
23
38
30
16
9
17
21
36
28
0
29
8
19
4
35
4
10
26
0
15
35
14
7
21
9
25
20
24
0
34
27
31
11
2
35
9
10
8
22
18
3
27
11
19
33
1
22
33
24
34
13
38
38
4
19
4
25
11
8
29
21
5
11
20
16
3
34
34
26
2
31
15
9
13
1
20
19
13
26
28
19
26
6
30
33
36
2
34
9
3
39
9
17
6
14
9
23
31
17
21
17
23
34
26
30
0
28
39
36
4
14
36
19
24
3
12
30
9
17
20
24
35
31
38
3
26
5
33
39
4
12
2
16
16
9
